Transaction_ID,Customer_ID,Purchase_Date,Product_Category,Product_Name,Quantity,Unit_Price,Total_Amount,Payment_Status,Acquisition_Channel,Customer_Segment,City,State,Gender,Age_Group
T000218,C0081,2025-10-08,Books,Novel,2,958,1916,Success,Organic Search,Returning,Pune,Maharashtra,Female,45-54
T000219,C0082,2025-03-31,Fashion,Jeans,1,299,299,Success,Email,New,Hyderabad,Telangana,Male,45-54
T000220,C0083,2025-07-31,Beauty,Perfume,1,4999,4999,Success,Organic Search,New,Delhi,Delhi,Female,18-24
T000221,C0083,2025-08-20,Footwear,Sneakers,3,799,2397,Success,Organic Search,New,Delhi,Delhi,Female,18-24
T000222,C0084,2025-01-17,Footwear,Boots,1,2398,2398,Success,Instagram,Premium,Chennai,Tamil Nadu,Female,45-54
T000223,C0084,2025-01-21,Beauty,Lipstick,3,1198,3594,Success,Instagram,Premium,Chennai,Tamil Nadu,Female,45-54
T000224,C0085,2025-02-26,Toys,Puzzle,3,799,2397,Success,Facebook Ads,New,Bengaluru,Karnataka,Male,25-34
T000225,C0086,2025-05-20,Grocery,Coffee,1,4999,4999,Success,Google Ads,New,Delhi,Delhi,Male,35-44
T000226,C0086,2025-06-21,Fashion,Jacket,2,499,998,Success,Google Ads,New,Delhi,Delhi,Male,35-44
T000227,C0087,2025-04-07,Sports,Yoga Mat,2,499,998,Success,Organic Search,Returning,Chennai,Tamil Nadu,Male,18-24
T000228,C0088,2025-03-19,Grocery,Tea,1,2999,2999,Success,Google Ads,New,Chennai,Tamil Nadu,Female,25-34
T000229,C0088,2025-04-20,Grocery,Coffee,3,199,597,Success,Google Ads,New,Chennai,Tamil Nadu,Female,25-34
T000230,C0088,2025-05-30,Toys,Puzzle,3,199,597,Success,Google Ads,New,Chennai,Tamil Nadu,Female,25-34
T000231,C0089,2025-03-21,Accessories,Watch,2,1999,3998,Refunded,Amazon,New,Bengaluru,Karnataka,Male,35-44
T000232,C0090,2025-03-06,Sports,Football,3,2999,8997,Success,Amazon,New,Chennai,Tamil Nadu,Male,35-44
T000233,C0091,2025-06-04,Sports,Dumbbell,1,1499,1499,Success,Google Ads,New,Delhi,Delhi,Male,45-54
T000234,C0091,2025-07-06,Footwear,Sneakers,2,2999,5998,Success,Google Ads,New,Delhi,Delhi,Male,45-54
T000235,C0092,2025-10-14,Footwear,Sneakers,3,358,1074,Success,Amazon,New,Bengaluru,Karnataka,Female,25-34
T000236,C0093,2025-06-23,Home & Kitchen,Pan,2,999,1998,Success,Organic Search,Returning,Bengaluru,Karnataka,Female,18-24
T000237,C0093,2025-08-03,Grocery,Tea,1,1999,1999,Success,Organic Search,Returning,Bengaluru,Karnataka,Female,18-24
T000238,C0093,2025-08-05,Home & Kitchen,Bottle,1,999,999,Failed,Organic Search,Returning,Bengaluru,Karnataka,Female,18-24
T000239,C0093,2025-08-26,Accessories,Wallet,3,4999,14997,Success,Organic Search,Returning,Bengaluru,Karnataka,Female,18-24
T000240,C0093,2025-09-27,Grocery,Rice,2,4999,9998,Success,Organic Search,Returning,Bengaluru,Karnataka,Female,18-24
T000241,C0093,2025-09-25,Books,Novel,1,4999,4999,Success,Organic Search,Returning,Bengaluru,Karnataka,Female,18-24
T000242,C0093,2025-10-17,Accessories,Watch,3,598,1794,Success,Organic Search,Returning,Bengaluru,Karnataka,Female,18-24
T000243,C0093,2025-10-18,Beauty,Lipstick,1,1798,1798,Success,Organic Search,Returning,Bengaluru,Karnataka,Female,18-24
T000244,C0094,2025-01-07,Footwear,Sneakers,1,799,799,Success,Email,Returning,Kolkata,West Bengal,Female,45-54
T000245,C0094,2025-01-27,Books,Notebook,3,1999,5997,Success,Email,Returning,Kolkata,West Bengal,Female,45-54
T000246,C0094,2025-02-15,Home & Kitchen,Bottle,3,1499,4497,Success,Email,Returning,Kolkata,West Bengal,Female,45-54
T000247,C0094,2025-02-27,Toys,Puzzle,2,4999,9998,Success,Email,Returning,Kolkata,West Bengal,Female,45-54
T000248,C0094,2025-03-08,Electronics,Headphones,2,999,1998,Success,Email,Returning,Kolkata,West Bengal,Female,45-54
T000249,C0094,2025-04-25,Fashion,Dress,1,999,999,Success,Email,Returning,Kolkata,West Bengal,Female,45-54
T000250,C0094,2025-04-28,Home & Kitchen,Pan,1,999,999,Success,Email,Returning,Kolkata,West Bengal,Female,45-54
T000251,C0095,2025-11-02,Beauty,Lipstick,1,238,238,Success,YouTube,New,Mumbai,Maharashtra,Female,35-44
T000252,C0095,2025-11-22,Sports,Football,1,598,598,Success,YouTube,New,Mumbai,Maharashtra,Female,35-44
T000253,C0096,2025-12-16,Beauty,Lipstick,3,2398,7194,Success,Amazon,Returning,Pune,Maharashtra,Female,25-34
T000254,C0096,2026-01-03,Footwear,Sneakers,2,4999,9998,Success,Amazon,Returning,Pune,Maharashtra,Female,25-34
T000255,C0096,2026-01-24,Grocery,Coffee,3,1499,4497,Success,Amazon,Returning,Pune,Maharashtra,Female,25-34
T000256,C0097,2025-08-10,Accessories,Watch,2,1999,3998,Success,Amazon,New,Bengaluru,Karnataka,Male,18-24
T000257,C0098,2025-10-17,Accessories,Bag,3,1437,4311,Success,Organic Search,Premium,Kolkata,West Bengal,Female,25-34
T000258,C0098,2025-11-06,Footwear,Boots,3,717,2151,Success,Organic Search,Premium,Kolkata,West Bengal,Female,25-34
T000259,C0098,2025-12-19,Beauty,Perfume,3,2157,6471,Success,Organic Search,Premium,Kolkata,West Bengal,Female,25-34
T000260,C0098,2025-11-30,Grocery,Tea,2,429,858,Success,Organic Search,Premium,Kolkata,West Bengal,Female,25-34
T000261,C0098,2025-11-24,Fashion,Jeans,1,7197,7197,Success,Organic Search,Premium,Kolkata,West Bengal,Female,25-34
T000262,C0099,2025-07-30,Electronics,Headphones,2,2999,5998,Success,Email,Returning,Mumbai,Maharashtra,Female,35-44
T000263,C0099,2025-08-13,Toys,Puzzle,2,499,998,Success,Email,Returning,Mumbai,Maharashtra,Female,35-44
T000264,C0099,2025-10-01,Toys,Puzzle,3,3598,10794,Success,Email,Returning,Mumbai,Maharashtra,Female,35-44
T000265,C0099,2025-09-21,Beauty,Lipstick,3,4999,14997,Refunded,Email,Returning,Mumbai,Maharashtra,Female,35-44
T000266,C0099,2025-10-20,Beauty,Lipstick,1,5998,5998,Success,Email,Returning,Mumbai,Maharashtra,Female,35-44
T000267,C0099,2025-10-27,Sports,Yoga Mat,2,5998,11996,Refunded,Email,Returning,Mumbai,Maharashtra,Female,35-44
T000268,C0099,2025-11-10,Footwear,Sneakers,1,958,958,Success,Email,Returning,Mumbai,Maharashtra,Female,35-44
T000269,C0099,2025-12-01,Sports,Football,3,958,2874,Success,Email,Returning,Mumbai,Maharashtra,Female,35-44
T000270,C0100,2025-01-27,Home & Kitchen,Bottle,1,2998,2998,Success,Google Ads,VIP,Hyderabad,Telangana,Male,45-54
T000271,C0100,2025-01-27,Grocery,Tea,1,1198,1198,Success,Google Ads,VIP,Hyderabad,Telangana,Male,45-54
T000272,C0100,2025-02-12,Fashion,Jacket,1,2248,2248,Success,Google Ads,VIP,Hyderabad,Telangana,Male,45-54
T000273,C0100,2025-02-20,Grocery,Tea,1,1198,1198,Failed,Google Ads,VIP,Hyderabad,Telangana,Male,45-54
T000274,C0100,2025-02-11,Grocery,Tea,3,748,2244,Success,Google Ads,VIP,Hyderabad,Telangana,Male,45-54
T000275,C0100,2025-03-01,Toys,Blocks,3,7498,22494,Success,Google Ads,VIP,Hyderabad,Telangana,Male,45-54
T000276,C0100,2025-03-24,Footwear,Boots,3,2998,8994,Success,Google Ads,VIP,Hyderabad,Telangana,Male,45-54
T000277,C0100,2025-04-03,Books,Notebook,1,748,748,Success,Google Ads,VIP,Hyderabad,Telangana,Male,45-54
T000278,C0100,2025-03-23,Footwear,Boots,1,7498,7498,Success,Google Ads,VIP,Hyderabad,Telangana,Male,45-54
T000279,C0100,2025-04-19,Books,Notebook,1,1498,1498,Success,Google Ads,VIP,Hyderabad,Telangana,Male,45-54
T000280,C0100,2025-04-27,Toys,Blocks,1,2998,2998,Success,Google Ads,VIP,Hyderabad,Telangana,Male,45-54
T000281,C0100,2025-05-19,Accessories,Bag,3,748,2244,Success,Google Ads,VIP,Hyderabad,Telangana,Male,45-54
T000282,C0100,2025-05-22,Beauty,Perfume,3,298,894,Success,Google Ads,VIP,Hyderabad,Telangana,Male,45-54
T000283,C0101,2025-08-06,Electronics,Monitor,3,199,597,Success,YouTube,New,Mumbai,Maharashtra,Male,45-54
T000284,C0102,2025-02-26,Fashion,T-Shirt,1,2999,2999,Success,Email,New,Kolkata,West Bengal,Male,45-54
T000285,C0103,2025-02-08,Fashion,T-Shirt,2,1198,2396,Success,Google Ads,Premium,Delhi,Delhi,Male,25-34
T000286,C0103,2025-01-28,Fashion,Jacket,3,238,714,Failed,Google Ads,Premium,Delhi,Delhi,Male,25-34
T000287,C0103,2025-01-29,Toys,Blocks,1,1198,1198,Success,Google Ads,Premium,Delhi,Delhi,Male,25-34
T000288,C0103,2025-02-20,Home & Kitchen,Mixer,1,238,238,Success,Google Ads,Premium,Delhi,Delhi,Male,25-34
T000289,C0103,2025-03-03,Accessories,Watch,1,1798,1798,Success,Google Ads,Premium,Delhi,Delhi,Male,25-34
T000290,C0103,2025-03-07,Books,Novel,1,358,358,Success,Google Ads,Premium,Delhi,Delhi,Male,25-34
T000291,C0103,2025-04-04,Books,Notebook,3,238,714,Success,Google Ads,Premium,Delhi,Delhi,Male,25-34
T000292,C0103,2025-03-30,Grocery,Rice,1,2398,2398,Success,Google Ads,Premium,Delhi,Delhi,Male,25-34
T000293,C0103,2025-03-21,Books,Notebook,3,5998,17994,Success,Google Ads,Premium,Delhi,Delhi,Male,25-34
T000294,C0104,2025-08-17,Electronics,Monitor,1,1499,1499,Success,Instagram,New,Pune,Maharashtra,Female,18-24
T000295,C0104,2025-09-23,Toys,Blocks,1,299,299,Success,Instagram,New,Pune,Maharashtra,Female,18-24
T000296,C0104,2025-10-07,Beauty,Lipstick,3,5998,17994,Success,Instagram,New,Pune,Maharashtra,Female,18-24
T000297,C0105,2025-09-08,Toys,Puzzle,3,1999,5997,Success,Email,Returning,Kolkata,West Bengal,Female,25-34
T000298,C0105,2025-10-26,Sports,Dumbbell,3,958,2874,Success,Email,Returning,Kolkata,West Bengal,Female,25-34
T000299,C0106,2025-05-13,Accessories,Watch,1,499,499,Success,YouTube,New,Kolkata,West Bengal,Female,45-54
T000300,C0107,2025-04-24,Grocery,Rice,1,2999,2999,Success,Organic Search,New,Kolkata,West Bengal,Female,25-34
T000301,C0108,2025-04-02,Books,Notebook,2,448,896,Refunded,Facebook Ads,VIP,Kolkata,West Bengal,Female,35-44
T000302,C0108,2025-03-11,Electronics,Wireless Mouse,1,1498,1498,Success,Facebook Ads,VIP,Kolkata,West Bengal,Female,35-44
T000303,C0108,2025-03-17,Electronics,Wireless Mouse,3,1498,4494,Success,Facebook Ads,VIP,Kolkata,West Bengal,Female,35-44
T000304,C0108,2025-04-21,Beauty,Lipstick,2,748,1496,Success,Facebook Ads,VIP,Kolkata,West Bengal,Female,35-44
T000305,C0108,2025-04-11,Grocery,Rice,1,4498,4498,Success,Facebook Ads,VIP,Kolkata,West Bengal,Female,35-44
T000306,C0108,2025-04-21,Accessories,Bag,3,1198,3594,Refunded,Facebook Ads,VIP,Kolkata,West Bengal,Female,35-44
T000307,C0109,2025-06-26,Home & Kitchen,Pan,3,1999,5997,Failed,YouTube,New,Chennai,Tamil Nadu,Male,25-34
T000308,C0110,2025-04-23,Books,Notebook,1,2999,2999,Success,Google Ads,New,Kolkata,West Bengal,Male,18-24
T000309,C0111,2025-06-29,Fashion,Jeans,3,2999,8997,Success,Facebook Ads,Returning,Pune,Maharashtra,Female,25-34
T000310,C0112,2025-09-14,Electronics,Monitor,1,1798,1798,Success,Google Ads,Premium,Chennai,Tamil Nadu,Female,25-34
T000311,C0112,2025-10-04,Beauty,Lipstick,3,717,2151,Success,Google Ads,Premium,Chennai,Tamil Nadu,Female,25-34
T000312,C0112,2025-09-25,Electronics,Monitor,2,358,716,Success,Google Ads,Premium,Chennai,Tamil Nadu,Female,25-34
T000313,C0112,2025-11-08,Toys,Blocks,1,429,429,Success,Google Ads,Premium,Chennai,Tamil Nadu,Female,25-34
T000314,C0112,2025-11-28,Fashion,T-Shirt,3,4317,12951,Success,Google Ads,Premium,Chennai,Tamil Nadu,Female,25-34
T000315,C0113,2025-01-14,Books,Notebook,3,3598,10794,Success,Amazon,Premium,Delhi,Delhi,Female,35-44
T000316,C0113,2025-01-18,Fashion,T-Shirt,1,958,958,Success,Amazon,Premium,Delhi,Delhi,Female,35-44
T000317,C0113,2025-01-26,Sports,Yoga Mat,1,358,358,Success,Amazon,Premium,Delhi,Delhi,Female,35-44
T000318,C0113,2025-02-13,Electronics,Keyboard,2,238,476,Success,Amazon,Premium,Delhi,Delhi,Female,35-44
T000319,C0113,2025-02-22,Sports,Dumbbell,2,1798,3596,Failed,Amazon,Premium,Delhi,Delhi,Female,35-44
T000320,C0113,2025-03-31,Grocery,Tea,3,5998,17994,Success,Amazon,Premium,Delhi,Delhi,Female,35-44
T000321,C0113,2025-03-08,Sports,Football,1,3598,3598,Success,Amazon,Premium,Delhi,Delhi,Female,35-44
T000322,C0113,2025-03-23,Footwear,Boots,3,598,1794,Failed,Amazon,Premium,Delhi,Delhi,Female,35-44
T000323,C0114,2025-04-29,Home & Kitchen,Mixer,2,2999,5998,Success,Email,New,Mumbai,Maharashtra,Male,25-34
T000324,C0114,2025-05-20,Footwear,Sneakers,3,1999,5997,Success,Email,New,Mumbai,Maharashtra,Male,25-34
T000325,C0115,2025-07-13,Grocery,Coffee,1,799,799,Success,Organic Search,New,Bengaluru,Karnataka,Female,18-24
T000326,C0116,2025-10-09,Home & Kitchen,Bottle,2,1198,2396,Success,Instagram,New,Chennai,Tamil Nadu,Female,25-34
T000327,C0117,2025-07-22,Grocery,Coffee,1,499,499,Success,Amazon,New,Mumbai,Maharashtra,Male,45-54
T000328,C0118,2025-05-14,Home & Kitchen,Bottle,3,2999,8997,Success,YouTube,Returning,Mumbai,Maharashtra,Female,25-34
T000329,C0118,2025-05-06,Beauty,Perfume,1,1999,1999,Success,YouTube,Returning,Mumbai,Maharashtra,Female,25-34
T000330,C0118,2025-06-18,Beauty,Perfume,1,2999,2999,Success,YouTube,Returning,Mumbai,Maharashtra,Female,25-34
T000331,C0118,2025-07-16,Fashion,Dress,1,4999,4999,Success,YouTube,Returning,Mumbai,Maharashtra,Female,25-34
T000332,C0118,2025-07-15,Fashion,Jeans,1,199,199,Success,YouTube,Returning,Mumbai,Maharashtra,Female,25-34
T000333,C0119,2025-01-18,Footwear,Sneakers,3,299,897,Success,Amazon,New,Hyderabad,Telangana,Female,25-34
T000334,C0119,2025-02-06,Sports,Football,3,499,1497,Success,Amazon,New,Hyderabad,Telangana,Female,25-34
T000335,C0120,2025-05-29,Beauty,Lipstick,2,499,998,Success,Instagram,New,Mumbai,Maharashtra,Female,25-34
T000336,C0120,2025-06-21,Beauty,Lipstick,3,999,2997,Success,Instagram,New,Mumbai,Maharashtra,Female,25-34
T000337,C0121,2025-03-04,Grocery,Tea,2,299,598,Success,Instagram,Returning,Bengaluru,Karnataka,Female,18-24
T000338,C0121,2025-04-16,Sports,Yoga Mat,3,1999,5997,Success,Instagram,Returning,Bengaluru,Karnataka,Female,18-24
T000339,C0121,2025-04-20,Books,Notebook,3,199,597,Success,Instagram,Returning,Bengaluru,Karnataka,Female,18-24
T000340,C0122,2025-08-24,Toys,Puzzle,3,999,2997,Success,YouTube,New,Chennai,Tamil Nadu,Female,25-34
T000341,C0123,2025-09-17,Grocery,Tea,3,1999,5997,Success,Instagram,New,Hyderabad,Telangana,Male,45-54
T000342,C0123,2025-11-01,Books,Novel,3,2398,7194,Success,Instagram,New,Hyderabad,Telangana,Male,45-54
T000343,C0123,2025-11-19,Electronics,Wireless Mouse,2,5998,11996,Success,Instagram,New,Hyderabad,Telangana,Male,45-54
T000344,C0124,2025-06-12,Electronics,Headphones,2,299,598,Success,Instagram,New,Mumbai,Maharashtra,Male,25-34
T000345,C0124,2025-07-19,Home & Kitchen,Bottle,3,299,897,Success,Instagram,New,Mumbai,Maharashtra,Male,25-34
T000346,C0125,2025-12-19,Books,Notebook,2,958,1916,Success,Organic Search,New,Mumbai,Maharashtra,Female,18-24
T000347,C0126,2025-10-20,Toys,Blocks,2,4317,8634,Success,Amazon,Premium,Mumbai,Maharashtra,Female,25-34
T000348,C0126,2025-10-20,Toys,Blocks,3,2877,8631,Success,Amazon,Premium,Mumbai,Maharashtra,Female,25-34
T000349,C0126,2025-10-20,Accessories,Wallet,1,2157,2157,Success,Amazon,Premium,Mumbai,Maharashtra,Female,25-34
T000350,C0127,2025-05-05,Electronics,Headphones,1,499,499,Success,Instagram,New,Bengaluru,Karnataka,Female,35-44
T000351,C0127,2025-05-31,Accessories,Bag,1,499,499,Success,Instagram,New,Bengaluru,Karnataka,Female,35-44
T000352,C0128,2025-10-25,Beauty,Lipstick,1,5998,5998,Success,Facebook Ads,Returning,Pune,Maharashtra,Male,18-24
T000353,C0128,2025-11-20,Books,Notebook,2,598,1196,Success,Facebook Ads,Returning,Pune,Maharashtra,Male,18-24
T000354,C0128,2025-11-17,Grocery,Tea,1,238,238,Success,Facebook Ads,Returning,Pune,Maharashtra,Male,18-24
T000355,C0128,2025-12-22,Beauty,Face Wash,1,5998,5998,Success,Facebook Ads,Returning,Pune,Maharashtra,Male,18-24
T000356,C0128,2026-01-04,Footwear,Boots,1,499,499,Success,Facebook Ads,Returning,Pune,Maharashtra,Male,18-24
T000357,C0129,2025-03-18,Accessories,Bag,3,299,897,Success,Amazon,New,Bengaluru,Karnataka,Female,25-34
T000358,C0130,2025-06-23,Books,Novel,2,1499,2998,Success,Instagram,Returning,Chennai,Tamil Nadu,Female,18-24
T000359,C0130,2025-07-16,Home & Kitchen,Pan,3,799,2397,Success,Instagram,Returning,Chennai,Tamil Nadu,Female,18-24
T000360,C0130,2025-08-15,Home & Kitchen,Pan,1,999,999,Success,Instagram,Returning,Chennai,Tamil Nadu,Female,18-24
T000361,C0131,2025-01-09,Footwear,Boots,1,199,199,Success,Organic Search,New,Hyderabad,Telangana,Male,35-44
T000362,C0132,2025-01-26,Beauty,Perfume,1,2999,2999,Success,YouTube,New,Bengaluru,Karnataka,Male,45-54
T000363,C0133,2025-04-29,Grocery,Rice,2,199,398,Success,Facebook Ads,New,Pune,Maharashtra,Female,35-44
T000364,C0134,2025-05-17,Beauty,Lipstick,2,1999,3998,Success,Organic Search,New,Bengaluru,Karnataka,Male,25-34
T000365,C0134,2025-06-14,Sports,Yoga Mat,3,4999,14997,Success,Organic Search,New,Bengaluru,Karnataka,Male,25-34
T000366,C0135,2025-02-07,Home & Kitchen,Pan,1,1198,1198,Success,Amazon,Premium,Mumbai,Maharashtra,Female,18-24
T000367,C0135,2025-02-04,Accessories,Watch,3,598,1794,Success,Amazon,Premium,Mumbai,Maharashtra,Female,18-24
T000368,C0135,2025-02-03,Home & Kitchen,Mixer,3,5998,17994,Success,Amazon,Premium,Mumbai,Maharashtra,Female,18-24
T000369,C0135,2025-03-27,Footwear,Boots,3,238,714,Success,Amazon,Premium,Mumbai,Maharashtra,Female,18-24
T000370,C0135,2025-03-21,Sports,Dumbbell,1,1798,1798,Success,Amazon,Premium,Mumbai,Maharashtra,Female,18-24
T000371,C0135,2025-03-22,Accessories,Bag,3,2398,7194,Failed,Amazon,Premium,Mumbai,Maharashtra,Female,18-24
T000372,C0136,2025-04-19,Toys,Blocks,3,999,2997,Success,YouTube,New,Chennai,Tamil Nadu,Male,45-54
T000373,C0137,2025-01-17,Home & Kitchen,Bottle,2,2999,5998,Success,Google Ads,New,Mumbai,Maharashtra,Female,25-34
T000374,C0138,2025-08-08,Home & Kitchen,Mixer,1,2999,2999,Success,Amazon,New,Delhi,Delhi,Female,18-24
T000375,C0139,2025-08-22,Home & Kitchen,Bottle,2,299,598,Success,Email,New,Bengaluru,Karnataka,Male,18-24
T000376,C0140,2025-01-21,Toys,Puzzle,3,4999,14997,Success,Amazon,New,Chennai,Tamil Nadu,Female,18-24
T000377,C0140,2025-03-05,Accessories,Wallet,2,4999,9998,Success,Amazon,New,Chennai,Tamil Nadu,Female,18-24
T000378,C0141,2025-11-28,Toys,Blocks,2,285,570,Success,Facebook Ads,Premium,Kolkata,West Bengal,Male,18-24
T000379,C0141,2025-11-07,Grocery,Rice,2,4317,8634,Success,Facebook Ads,Premium,Kolkata,West Bengal,Male,18-24
T000380,C0141,2025-12-09,Sports,Football,3,285,855,Success,Facebook Ads,Premium,Kolkata,West Bengal,Male,18-24
T000381,C0141,2025-12-19,Home & Kitchen,Bottle,1,1149,1149,Success,Facebook Ads,Premium,Kolkata,West Bengal,Male,18-24
T000382,C0141,2026-01-27,Electronics,Keyboard,2,958,1916,Refunded,Facebook Ads,Premium,Kolkata,West Bengal,Male,18-24
T000383,C0141,2026-01-15,Beauty,Lipstick,3,1798,5394,Success,Facebook Ads,Premium,Kolkata,West Bengal,Male,18-24
T000384,C0141,2026-01-18,Fashion,Jacket,2,598,1196,Success,Facebook Ads,Premium,Kolkata,West Bengal,Male,18-24
T000385,C0141,2026-02-12,Beauty,Lipstick,2,958,1916,Success,Facebook Ads,Premium,Kolkata,West Bengal,Male,18-24
T000386,C0141,2026-02-06,Toys,Puzzle,2,1798,3596,Success,Facebook Ads,Premium,Kolkata,West Bengal,Male,18-24
T000387,C0141,2026-02-04,Accessories,Wallet,2,598,1196,Success,Facebook Ads,Premium,Kolkata,West Bengal,Male,18-24
T000388,C0141,2026-03-24,Grocery,Tea,3,5998,17994,Success,Facebook Ads,Premium,Kolkata,West Bengal,Male,18-24
T000389,C0141,2026-03-04,Electronics,Wireless Mouse,1,238,238,Success,Facebook Ads,Premium,Kolkata,West Bengal,Male,18-24
T000390,C0141,2026-03-20,Beauty,Lipstick,2,598,1196,Success,Facebook Ads,Premium,Kolkata,West Bengal,Male,18-24
T000391,C0141,2026-04-16,Beauty,Lipstick,3,1798,5394,Success,Facebook Ads,Premium,Kolkata,West Bengal,Male,18-24
T000392,C0141,2026-04-11,Home & Kitchen,Bottle,2,598,1196,Success,Facebook Ads,Premium,Kolkata,West Bengal,Male,18-24
T000393,C0142,2025-03-27,Sports,Dumbbell,2,1499,2998,Success,Google Ads,New,Chennai,Tamil Nadu,Female,25-34
T000394,C0143,2025-10-25,Fashion,Jacket,2,958,1916,Success,Google Ads,New,Kolkata,West Bengal,Male,25-34
T000395,C0143,2025-11-07,Books,Novel,2,598,1196,Success,Google Ads,New,Kolkata,West Bengal,Male,25-34
T000396,C0144,2025-02-19,Fashion,Jeans,3,4999,14997,Success,Email,New,Chennai,Tamil Nadu,Male,18-24
T000397,C0145,2025-10-24,Beauty,Perfume,3,3598,10794,Success,Amazon,New,Bengaluru,Karnataka,Female,18-24
T000398,C0146,2025-06-08,Books,Novel,2,1499,2998,Success,Facebook Ads,New,Bengaluru,Karnataka,Male,45-54
T000399,C0147,2025-05-19,Electronics,Wireless Mouse,3,1499,4497,Success,Email,New,Hyderabad,Telangana,Male,35-44
T000400,C0148,2025-03-14,Grocery,Coffee,2,2999,5998,Success,Organic Search,Returning,Chennai,Tamil Nadu,Female,35-44
T000401,C0148,2025-04-24,Toys,Puzzle,1,4999,4999,Success,Organic Search,Returning,Chennai,Tamil Nadu,Female,35-44
T000402,C0148,2025-05-28,Books,Notebook,2,199,398,Success,Organic Search,Returning,Chennai,Tamil Nadu,Female,35-44
T000403,C0148,2025-05-08,Fashion,Jeans,1,4999,4999,Success,Organic Search,Returning,Chennai,Tamil Nadu,Female,35-44
T000404,C0148,2025-06-21,Fashion,Jeans,1,1499,1499,Success,Organic Search,Returning,Chennai,Tamil Nadu,Female,35-44
T000405,C0148,2025-06-17,Grocery,Tea,2,999,1998,Success,Organic Search,Returning,Chennai,Tamil Nadu,Female,35-44
T000406,C0149,2025-08-09,Books,Notebook,1,4999,4999,Success,Organic Search,New,Mumbai,Maharashtra,Female,35-44
T000407,C0150,2025-09-19,Beauty,Lipstick,1,299,299,Success,Amazon,New,Hyderabad,Telangana,Female,35-44
T000408,C0151,2025-11-22,Home & Kitchen,Mixer,3,238,714,Success,Organic Search,New,Bengaluru,Karnataka,Male,45-54
T000409,C0152,2025-01-08,Fashion,T-Shirt,3,499,1497,Success,Instagram,Returning,Chennai,Tamil Nadu,Female,25-34
T000410,C0152,2025-01-13,Fashion,Jacket,3,499,1497,Success,Instagram,Returning,Chennai,Tamil Nadu,Female,25-34
T000411,C0152,2025-02-17,Fashion,Jacket,3,799,2397,Refunded,Instagram,Returning,Chennai,Tamil Nadu,Female,25-34
T000412,C0152,2025-02-15,Accessories,Wallet,2,299,598,Success,Instagram,Returning,Chennai,Tamil Nadu,Female,25-34
T000413,C0152,2025-03-30,Footwear,Sneakers,1,999,999,Success,Instagram,Returning,Chennai,Tamil Nadu,Female,25-34
T000414,C0153,2025-12-01,Sports,Dumbbell,2,1198,2396,Success,Amazon,New,Kolkata,West Bengal,Female,35-44
